-3.58392,368.481,491.433,-161.795,-17.5773,-99.2966
-3.08612,368.797,491.701,-161.795,-17.5773,-99.2966
-2.63535,369.077,491.94,-161.174,-16.5425,-99.7542
-2.21175,369.34,492.161,-160.87,-16.0223,-99.9848
-1.83808,369.563,492.355,-160.263,-15.0634,-100.44
-1.49967,369.767,492.533,-159.987,-14.628,-100.674
-1.16127,369.97,492.712,-159.987,-14.628,-100.674
-0.892661,370.139,492.856,-159.488,-13.8224,-101.127
-0.67208,370.276,492.968,-159.067,-13.0843,-101.552
-0.47129,370.405,493.063,-158.874,-12.7389,-101.756
-0.300144,370.532,493.15,-158.493,-12.0699,-102.148
-0.128998,370.659,493.237,-158.493,-12.0699,-102.148
0.0399083,370.785,493.319,-158.303,-11.7449,-102.328
0.237949,370.933,493.415,-157.98,-11.0587,-102.662
0.488467,371.14,493.538,-157.683,-10.2877,-102.993
0.738984,371.346,493.662,-157.683,-10.2877,-102.993
1.03168,371.593,493.805,-157.52,-9.85296,-103.161
1.42047,371.926,494.012,-157.147,-8.8746,-103.5
1.84251,372.279,494.249,-156.949,-8.32914,-103.662
2.30739,372.641,494.526,-156.592,-7.0922,-103.913
2.77227,373.004,494.803,-156.592,-7.0922,-103.913
3.19442,373.333,495.065,-156.39,-5.70508,-104.065
3.57424,373.637,495.307,-156.357,-4.98158,-104.116
3.84786,373.878,495.484,-156.422,-3.59678,-104.195
4.12147,374.118,495.66,-156.422,-3.59678,-104.195
4.34945,374.325,495.806,-156.503,-2.9311,-104.207
4.50652,374.497,495.865,-156.762,-1.54889,-104.157
4.63251,374.667,495.857,-157.11,-0.0522012,-104.004
4.74399,374.834,495.826,-157.302,0.763019,-103.882
4.85546,375.001,495.795,-157.302,0.763019,-103.882
4.94626,375.148,495.714,-157.743,2.46125,-103.525
5.02763,375.286,495.606,-157.998,3.33112,-103.306
5.06966,375.402,495.449,-158.503,5.05261,-102.811
5.11169,375.518,495.292,-158.503,5.05261,-102.811
5.08795,375.602,495.072,-158.963,6.60721,-102.352
5.02521,375.664,494.817,-159.177,7.26949,-102.152
4.88774,375.658,494.469,-159.551,8.35789,-101.791
4.68206,375.575,494.055,-159.724,8.7551,-101.575
4.47638,375.493,493.64,-159.724,8.7551,-101.575
4.1339,375.166,493.013,-160.116,9.19853,-101.058
3.59892,374.609,492.079,-160.658,9.20761,-100.415
3.0066,373.948,490.968,-161.044,9.06085,-99.9495
